           1  -2000.00000000000       1.174501006499529E-004          10
           2  -1968.50393700787       1.558342302351028E-004          10
           3  -1937.00787401575       2.058367756661304E-004          10
           4  -1905.51181102362       2.706660118206692E-004          10
           5  -1874.01574803150       3.543195541029060E-004          10
           6  -1842.51968503937       4.617502731891702E-004          10
           7  -1811.02362204724       5.990593414849901E-004          10
           8  -1779.52755905512       7.737188396967304E-004          10
           9  -1748.03149606299       9.948260348250039E-004          10
          10  -1716.53543307087       1.273390941756883E-003          10
          11  -1685.03937007874       1.622658067901551E-003          10
          12  -1653.54330708661       2.058462283924500E-003          10
          13  -1622.04724409449       2.599617537168028E-003          10
          14  -1590.55118110236       3.268335607529228E-003          10
          15  -1559.05511811024       4.090670287137471E-003          10
          16  -1527.55905511811       5.096980245984119E-003          10
          17  -1496.06299212598       6.322401441904334E-003          10
          18  -1464.56692913386       7.807317279698012E-003          10
          19  -1433.07086614173       9.597811876796742E-003          10
          20  -1401.57480314961       1.174608883155359E-002          10
          21  -1370.07874015748       1.431083491999734E-002          10
          22  -1338.58267716535       1.735750529838987E-002          10
          23  -1307.08661417323       2.095850421731429E-002          10
          24  -1275.59055118110       2.519323313520747E-002          10
          25  -1244.09448818898       3.014797664918327E-002          10
          26  -1212.59842519685       3.591559604292054E-002          10
          27  -1181.10236220472       4.259500069102014E-002          10
          28  -1149.60629921260       5.029036925296521E-002          10
          29  -1118.11023622047       5.911009571226230E-002          10
          30  -1086.61417322835       6.916544000664100E-002          10
          31  -1055.11811023622       8.056886934271608E-002          10
          32  -1023.62204724409       9.343208431874510E-002          10
          33  -992.125984251968       0.107863733640608               10
          34  -960.629921259842       0.123966832369664               10
          35  -929.133858267717       0.141835911051896               10
          36  -897.637795275591       0.161553936412054               10
          37  -866.141732283465       0.183189058122970               10
          38  -834.645669291338       0.206791249958054               10
          39  -803.149606299213       0.232388926806646               10
          40  -771.653543307087       0.259985630924638               10
          41  -740.157480314961       0.289556890723596               10
          42  -708.661417322834       0.321047362690044               10
          43  -677.165354330709       0.354368371029476               10
          44  -645.669291338583       0.389395959780071               10
          45  -614.173228346457       0.425969567986341               10
          46  -582.677165354331       0.463891429761514               10
          47  -551.181102362205       0.502926787581328               10
          48  -519.685039370079       0.542804989031829               10
          49  -488.188976377953       0.583221514795929               10
          50  -456.692913385827       0.623840959454722               10
          51  -425.196850393701       0.664300957470555               10
          52  -393.700787401575       0.704217015483948               10
          53  -362.204724409449       0.743188179940784               10
          54  -330.708661417323       0.780803437340376               10
          55  -299.212598425197       0.816648714400007               10
          56  -267.716535433071       0.850314318515227               10
          57  -236.220472440945       0.881402636345097               10
          58  -204.724409448819       0.909535891326364               10
          59  -173.228346456693       0.934363750385141               10
          60  -141.732283464567       0.955570566782497               10
          61  -110.236220472441       0.972882050316819               10
          62  -78.7401574803148       0.986071168096060               10
          63  -47.2440944881889       0.994963098526199               10
          64  -15.7480314960630       0.999439087434789               10
          65   15.7480314960630       0.999439087434789               10
          66   47.2440944881891       0.994963098526199               10
          67   78.7401574803152       0.986071168096060               10
          68   110.236220472441       0.972882050316819               10
          69   141.732283464567       0.955570566782497               10
          70   173.228346456693       0.934363750385141               10
          71   204.724409448819       0.909535891326364               10
          72   236.220472440945       0.881402636345097               10
          73   267.716535433071       0.850314318515227               10
          74   299.212598425197       0.816648714400006               10
          75   330.708661417323       0.780803437340375               10
          76   362.204724409449       0.743188179940784               10
          77   393.700787401575       0.704217015483948               10
          78   425.196850393701       0.664300957470555               10
          79   456.692913385827       0.623840959454722               10
          80   488.188976377953       0.583221514795929               10
          81   519.685039370079       0.542804989031829               10
          82   551.181102362205       0.502926787581327               10
          83   582.677165354331       0.463891429761514               10
          84   614.173228346457       0.425969567986341               10
          85   645.669291338583       0.389395959780071               10
          86   677.165354330709       0.354368371029475               10
          87   708.661417322834       0.321047362690044               10
          88   740.157480314961       0.289556890723596               10
          89   771.653543307087       0.259985630924638               10
          90   803.149606299213       0.232388926806646               10
          91   834.645669291339       0.206791249958053               10
          92   866.141732283465       0.183189058122970               10
          93   897.637795275591       0.161553936412054               10
          94   929.133858267717       0.141835911051896               10
          95   960.629921259842       0.123966832369664               10
          96   992.125984251968       0.107863733640608               10
          97   1023.62204724409       9.343208431874497E-002          10
          98   1055.11811023622       8.056886934271601E-002          10
          99   1086.61417322835       6.916544000664085E-002          10
         100   1118.11023622047       5.911009571226230E-002          10
         101   1149.60629921260       5.029036925296521E-002          10
         102   1181.10236220472       4.259500069102008E-002          10
         103   1212.59842519685       3.591559604292054E-002          10
         104   1244.09448818898       3.014797664918327E-002          10
         105   1275.59055118110       2.519323313520747E-002          10
         106   1307.08661417323       2.095850421731427E-002          10
         107   1338.58267716535       1.735750529838982E-002          10
         108   1370.07874015748       1.431083491999734E-002          10
         109   1401.57480314961       1.174608883155359E-002          10
         110   1433.07086614173       9.597811876796725E-003          10
         111   1464.56692913386       7.807317279698012E-003          10
         112   1496.06299212598       6.322401441904334E-003          10
         113   1527.55905511811       5.096980245984119E-003          10
         114   1559.05511811024       4.090670287137468E-003          10
         115   1590.55118110236       3.268335607529219E-003          10
         116   1622.04724409449       2.599617537168028E-003          10
         117   1653.54330708661       2.058462283924500E-003          10
         118   1685.03937007874       1.622658067901548E-003          10
         119   1716.53543307087       1.273390941756883E-003          10
         120   1748.03149606299       9.948260348250039E-004          10
         121   1779.52755905512       7.737188396967304E-004          10
         122   1811.02362204724       5.990593414849890E-004          10
         123   1842.51968503937       4.617502731891685E-004          10
         124   1874.01574803150       3.543195541029060E-004          10
