 0.78178280410356624230E+001-0.30888783063865803656E-002 0.34784481348110376370E-002 0.36608591125282723411E+001
 0.78334596971177345992E+001-0.30545696785111912767E-002 0.34392572538102942140E-002 0.36686554380802487429E+001
 0.78490913531998058872E+001-0.30206392095185243679E-002 0.34005107979499320757E-002 0.36764565911576179147E+001
 0.78647230092818771752E+001-0.29870827965518195746E-002 0.33622036639779171591E-002 0.36842625747496109412E+001
 0.78803546653639484632E+001-0.29538963797924359077E-002 0.33243308086360477856E-002 0.36920733918473089830E+001
 0.78959863214460197511E+001-0.29210759420422848648E-002 0.32868872479244258360E-002 0.36998890454436432762E+001
 0.79116179775280910391E+001-0.28886175083095021361E-002 0.32498680563755799264E-002 0.37077095385333977973E+001
 0.79272496336101623271E+001-0.28565171453973684478E-002 0.32132683663381139509E-002 0.37155348741132119272E+001
 0.79428812896922336151E+001-0.28247709614964630620E-002 0.31770833672697339732E-002 0.37233650551815831165E+001
 0.79585129457743049031E+001-0.27933751057800512360E-002 0.31413083050395185919E-002 0.37312000847388597791E+001
 0.79741446018563761911E+001-0.27623257680026913272E-002 0.31059384812393052780E-002 0.37390399657872546157E+001
 0.79897762579384474790E+001-0.27316191781020658820E-002 0.30709692525040608452E-002 0.37468847013308330673E+001
 0.80054079140205196552E+001-0.27012516058040145911E-002 0.30363960298410907698E-002 0.37547342943755284139E+001
 0.80210395701025909432E+001-0.26712193602307821201E-002 0.30022142779680027931E-002 0.37625887479291257876E+001
 0.80366712261846622312E+001-0.26415187895124374491E-002 0.29684195146592339855E-002 0.37704480650012799359E+001
 0.80523028822667335191E+001-0.26121462804014976798E-002 0.29350073101010861962E-002 0.37783122486035090049E+001
 0.80679345383488048071E+001-0.25830982578907151111E-002 0.29019732862551072573E-002 0.37861813017491883215E+001
 0.80835661944308760951E+001-0.25543711848340314857E-002 0.28693131162297121246E-002 0.37940552274535708221E+001
 0.80991978505129473831E+001-0.25259615615706811943E-002 0.28370225236599233912E-002 0.38019340287337630713E+001
 0.81148295065950186711E+001-0.24978659255524434356E-002 0.28050972820951244890E-002 0.38098177086087545717E+001
 0.81304611626770899591E+001-0.24700808509740199148E-002 0.27735332143946972092E-002 0.38177062700993911193E+001
 0.81460928187591612470E+001-0.24426029484065315753E-002 0.27423261921314507315E-002 0.38255997162283970070E+001
 0.81617244748412325350E+001-0.24154288644341248213E-002 0.27114721350027137965E-002 0.38334980500203634790E+001
 0.81773561309233038230E+001-0.23885552812936685849E-002 0.26809670102489963420E-002 0.38414012745017620531E+001
 0.81929877870053751110E+001-0.23619789165175344298E-002 0.26508068320801087166E-002 0.38493093927009285338E+001
 0.82086194430874463990E+001-0.23356965225794427791E-002 0.26209876611086270135E-002 0.38572224076480781108E+001
 0.82242510991695176870E+001-0.23097048865433648587E-002 0.25915056037906208236E-002 0.38651403223753053595E+001
 0.82398827552515889749E+001-0.22840008297154634417E-002 0.25623568118735163407E-002 0.38730631399165780238E+001
 0.82555144113336602629E+001-0.22585812072990589516E-002 0.25335374818510158872E-002 0.38809908633077458973E+001
 0.82711460674157315509E+001-0.22334429080526087795E-002 0.25050438544249689111E-002 0.38889234955865346066E+001
 0.82867777234978028389E+001-0.22085828539506816015E-002 0.24768722139740903705E-002 0.38968610397925527167E+001
 0.83024093795798741269E+001-0.21839979998479141197E-002 0.24490188880294441048E-002 0.39048034989672935069E+001
 0.83180410356619454149E+001-0.21596853331459354812E-002 0.24214802467565888465E-002 0.39127508761541305304E+001
 0.83336726917440167028E+001-0.21356418734632363898E-002 0.23942527024442931960E-002 0.39207031743983193905E+001
 0.83493043478260879908E+001-0.21118646723079807434E-002 0.23673327089997410651E-002 0.39286603967470083987E+001
 0.83649360039081592788E+001-0.20883508127537333404E-002 0.23407167614501191676E-002 0.39366225462492270282E+001
 0.83805676599902323431E+001-0.20650974091180867437E-002 0.23144013954505163015E-002 0.39445896259558947960E+001
 0.83961993160723036311E+001-0.20421016066441873005E-002 0.22883831867980398804E-002 0.39525616389198212630E+001
 0.84118309721543749191E+001-0.20193605811851113134E-002 0.22626587509520560380E-002 0.39605385881957015926E+001
 0.84274626282364462071E+001-0.19968715388911095765E-002 0.22372247425604895564E-002 0.39685204768401298736E+001
 0.84430942843185174951E+001-0.19746317158996894853E-002 0.22120778549920799665E-002 0.39765073079115840216E+001
 0.84587259404005887831E+001-0.19526383780285050135E-002 0.21872148198745270352E-002 0.39844990844704435418E+001
 0.84743575964826600710E+001-0.19308888204710612790E-002 0.21626324066384393363E-002 0.39924958095789824242E+001
 0.84899892525647313590E+001-0.19093803674951957509E-002 0.21383274220670000360E-002 0.40004974863013647024E+001
 0.85056209086468026470E+001-0.18881103721443343642E-002 0.21142967098512883105E-002 0.40085041177036560001E+001
 0.85212525647288739350E+001-0.18670762159414900153E-002 0.20905371501511683593E-002 0.40165157068538208662E+001
 0.85368842208109452230E+001-0.18462753085960040885E-002 0.20670456591616662156E-002 0.40245322568217209991E+001
 0.85525158768930165110E+001-0.18257050877129930681E-002 0.20438191886847745064E-002 0.40325537706791241277E+001
 0.85681475329750877989E+001-0.18053630185054989326E-002 0.20208547257066014624E-002 0.40405802514996933539E+001
 0.85837791890571590869E+001-0.17852465935093186130E-002 0.19981492919797904512E-002 0.40486117023589978103E+001
 0.85994108451392303749E+001-0.17653533323004908309E-002 0.19756999436111480177E-002 0.40566481263345126607E+001
 0.86150425012213016629E+001-0.17456807812154318590E-002 0.19535037706544023696E-002 0.40646895265056190993E+001
 0.86306741573033729509E+001-0.17262265130736935328E-002 0.19315578967080268211E-002 0.40727359059535999108E+001
 0.86463058133854442389E+001-0.17069881269033309375E-002 0.19098594785180590238E-002 0.40807872677616501278E+001
 0.86619374694675155268E+001-0.16879632476688567842E-002 0.18884057055858522334E-002 0.40888436150148752546E+001
 0.86775691255495868148E+001-0.16691495260017692476E-002 0.18671937997806842355E-002 0.40969049508002868265E+001
 0.86932007816316581028E+001-0.16505446379336318006E-002 0.18462210149571727565E-002 0.41049712782068112915E+001
 0.87088324377137293908E+001-0.16321462846316870440E-002 0.18254846365774169119E-002 0.41130426003252855693E+001
 0.87244640937958006788E+001-0.16139521921369897901E-002 0.18049819813378187219E-002 0.41211189202484614924E+001
 0.87400957498778719668E+001-0.15959601111050314252E-002 0.17847103968005048960E-002 0.41292002410710058058E+001
 0.87557274059599432547E+001-0.15781678165488536008E-002 0.17646672610293044365E-002 0.41372865658895001673E+001
 0.87713590620420145427E+001-0.15605731075846156902E-002 0.17448499822302091997E-002 0.41453778978024473645E+001
 0.87869907181240858307E+001-0.15431738071796069055E-002 0.17252559983962642912E-002 0.41534742399102650978E+001
 0.88026223742061571187E+001-0.15259677619026855086E-002 0.17058827769568308316E-002 0.41615755953152930857E+001
 0.88182540302882284067E+001-0.15089528416771223491E-002 0.16867278144311536551E-002 0.41696819671217886238E+001
 0.88338856863702996947E+001-0.14921269395358326831E-002 0.16677886360861925250E-002 0.41777933584359354668E+001
 0.88495173424523709826E+001-0.14754879713789780579E-002 0.16490627955986474767E-002 0.41859097723658393875E+001
 0.88651489985344422706E+001-0.14590338757339198304E-002 0.16305478747211290657E-002 0.41940312120215299529E+001
 0.88807806546165135586E+001-0.14427626135175041552E-002 0.16122414829524177923E-002 0.42021576805149605249E+001
 0.88964123106985848466E+001-0.14266721678006649959E-002 0.15941412572117608787E-002 0.42102891809600171413E+001
 0.89120439667806561346E+001-0.14107605435753210917E-002 0.15762448615171526217E-002 0.42184257164725078582E+001
 0.89276756228627274226E+001-0.13950257675235523507E-002 0.15585499866675397735E-002 0.42265672901701742958E+001
 0.89433072789447987105E+001-0.13794658877890361541E-002 0.15410543499289155230E-002 0.42347139051726854220E+001
 0.89589389350268699985E+001-0.13640789737507286097E-002 0.15237556947242348552E-002 0.42428655646016437686E+001
 0.89745705911089412865E+001-0.13488631157987640823E-002 0.15066517903271126923E-002 0.42510222715805854321E+001
 0.89902022471910125745E+001-0.13338164251125682325E-002 0.14897404315592523410E-002 0.42591840292349800734E+001
 0.90058339032730838625E+001-0.13189370334411529024E-002 0.14730194384915515533E-002 0.42673508406922309177E+001
 0.90214655593551551505E+001-0.13042230928855854787E-002 0.14564866561488478205E-002 0.42755227090816791957E+001
 0.90370972154372264384E+001-0.12896727756836077940E-002 0.14401399542182452204E-002 0.42836996375346023669E+001
 0.90527288715192977264E+001-0.12752842739963928583E-002 0.14239772267609853047E-002 0.42918816291842203370E+001
 0.90683605276013690144E+001-0.12610557996974142668E-002 0.14079963919278075998E-002 0.43000686871656910171E+001
 0.90839921836834403024E+001-0.12469855841634191768E-002 0.13921953916777669771E-002 0.43082608146161120999E+001
 0.90996238397655133667E+001-0.12330718780674766646E-002 0.13765721915004450106E-002 0.43164580146745272771E+001
 0.91152554958475846547E+001-0.12193129511741027625E-002 0.13611247801415394913E-002 0.43246602904819191338E+001
 0.91308871519296559427E+001-0.12057070921364129550E-002 0.13458511693317470968E-002 0.43328676451812180304E+001
 0.91465188080117272307E+001-0.11922526082953186118E-002 0.13307493935189435540E-002 0.43410800819173021026E+001
 0.91621504640937985187E+001-0.11789478254807320146E-002 0.13158175096035860507E-002 0.43492976038369954850E+001
 0.91777821201758698066E+001-0.11657910878147621954E-002 0.13010535966773103568E-002 0.43575202140890665348E+001
 0.91934137762579410946E+001-0.11527807575168909620E-002 0.12864557557646756018E-002 0.43657479158242411543E+001
 0.92090454323400123826E+001-0.11399152147111091607E-002 0.12720221095680252655E-002 0.43739807121951894686E+001
 0.92246770884220836706E+001-0.11271928572349936611E-002 0.12577508022154134260E-002 0.43822186063565391478E+001
 0.92403087445041549586E+001-0.11146121004507140041E-002 0.12436399990115643878E-002 0.43904616014648665256E+001
 0.92559404005862262466E+001-0.11021713770579442092E-002 0.12296878861918286111E-002 0.43987097006787054809E+001
 0.92715720566682975345E+001-0.10898691369086717200E-002 0.12158926706790885389E-002 0.44069629071585429969E+001
 0.92872037127503688225E+001-0.10777038468238783319E-002 0.12022525798435850473E-002 0.44152212240668280430E+001
 0.93028353688324401105E+001-0.10656739904120816117E-002 0.11887658612656235371E-002 0.44234846545679626928E+001
 0.93184670249145113985E+001-0.10537780678897205443E-002 0.11754307825011238876E-002 0.44317532018283083417E+001
 0.93340986809965826865E+001-0.10420145959033643747E-002 0.11622456308499780602E-002 0.44400268690161945884E+001
 0.93497303370786539745E+001-0.10303821073537335843E-002 0.11492087131271810918E-002 0.44483056593018996949E+001
 0.93653619931607252624E+001-0.10188791512215145726E-002 0.11363183554366964451E-002 0.44565895758576798968E+001
 0.93809936492427965504E+001-0.10075042923949500441E-002 0.11235729029480283955E-002 0.44648786218577400930E+001
 0.93966253053248678384E+001-0.99625611149919274245E-003 0.11109707196754604712E-002 0.44731728004782675967E+001
 0.94122569614069391264E+001-0.98513320472740366525E-003 0.10985101882599280707E-002 0.44814721148974028253E+001
 0.94278886174890104144E+001-0.97413418367357936488E-003 0.10861897097534966346E-002 0.44897765682952588406E+001
 0.94435202735710817024E+001-0.96325767516709424020E-003 0.10740077034064035230E-002 0.44980861638539186842E+001
 0.94591519296531529903E+001-0.95250232110894058040E-003 0.10619626064566440801E-002 0.45064009047574380418E+001
 0.94747835857352242783E+001-0.94186677830964988124E-003 0.10500528739220557021E-002 0.45147207941918381380E+001
 0.94904152418172955663E+001-0.93134971832888361568E-003 0.10382769783948803902E-002 0.45230458353451172826E+001
 0.95060468978993668543E+001-0.92094982731667318458E-003 0.10266334098387684941E-002 0.45313760314072419888E+001
 0.95216785539814381423E+001-0.91066580585629722938E-003 0.10151206753881941540E-002 0.45397113855701674012E+001
 0.95373102100635094303E+001-0.90049636880878167026E-003 0.10037372991502549035E-002 0.45480519010278106506E+001
 0.95529418661455807182E+001-0.89044024515900208668E-003 0.99248182200882073892E-003 0.45563975809760730584E+001
 0.95685735222276520062E+001-0.88049617786338171821E-003 0.98135280143101010289E-003 0.45647484286128330311E+001
 0.95842051783097232942E+001-0.87066292369916090804E-003 0.97034881127595613674E-003 0.45731044471379549421E+001
 0.95998368343917945822E+001-0.86093925311523408599E-003 0.95946844160584151759E-003 0.45814656397532731447E+001
 0.96154684904738658702E+001-0.85132395008452545117E-003 0.94871029849917011285E-003 0.45898320096626186171E+001
 0.96311001465559371582E+001-0.84181581195790476397E-003 0.93807300386624726304E-003 0.45982035600717905410E+001
 0.96467318026380084461E+001-0.83241364931961635883E-003 0.92755519526684310563E-003 0.46065802941885873878E+001
 0.96623634587200797341E+001-0.82311628584421129510E-003 0.91715552573001226863E-003 0.46149622152227873784E+001
 0.96779951148021510221E+001-0.81392255815497093624E-003 0.90687266357604109403E-003 0.46233493263861555889E+001
 0.96936267708842223101E+001-0.80483131568380406832E-003 0.89670529224049745458E-003 0.46317416308924457269E+001
 0.97092584269662935981E+001-0.79584142053260422192E-003 0.88665211010035605878E-003 0.46401391319574045724E+001
 0.97248900830483648861E+001-0.78695174733605537977E-003 0.87671183030217604212E-003 0.46485418327987702014E+001
 0.97405217391304361740E+001-0.77816118312586872278E-003 0.86688318059230341436E-003 0.46569497366362648805E+001
 0.97561533952125074620E+001-0.76946862719644087362E-003 0.85716490314907407659E-003 0.46653628466916190476E+001
 0.97717850512945787500E+001-0.76087299097191585674E-003 0.84755575441699171260E-003 0.46737811661885428904E+001
 0.97874167073766500380E+001-0.75237319787463960777E-003 0.83805450494285897885E-003 0.46822046983527529918E+001
 0.98030483634587213260E+001-0.74396818319499391330E-003 0.82865993921383488807E-003 0.46906334464119607830E+001
 0.98186800195407926140E+001-0.73565689396259406011E-003 0.81937085549739659390E-003 0.46990674135958752089E+001
 0.98343116756228656783E+001-0.72743828881883902671E-003 0.81018606568318248320E-003 0.47075066031362053920E+001
 0.98499433317049369663E+001-0.71931133789080359178E-003 0.80110439512669369931E-003 0.47159510182666579681E+001
 0.98655749877870082543E+001-0.71127502266644894099E-003 0.79212468249482503955E-003 0.47244006622229521852E+001
 0.98812066438690795422E+001-0.70332833587115372361E-003 0.78324577961321579459E-003 0.47328555382427976994E+001
 0.98968382999511508302E+001-0.69547028134554138117E-003 0.77446655131538648560E-003 0.47413156495659212197E+001
 0.99124699560332221182E+001-0.68769987392459518312E-003 0.76578587529364436880E-003 0.47497809994340460804E+001
 0.99281016121152934062E+001-0.68001613931804893477E-003 0.75720264195173645708E-003 0.47582515910909082280E+001
 0.99437332681973646942E+001-0.67241811399203850388E-003 0.74871575425922804944E-003 0.47667274277822500039E+001
 0.99593649242794359822E+001-0.66490484505200386604E-003 0.74032412760758584298E-003 0.47752085127558245858E+001
 0.99749965803615072701E+001-0.65747539012682909218E-003 0.73202668966794416042E-003 0.47836948492613933226E+001
 0.99906282364435785581E+001-0.65012881725420640019E-003 0.72382238025053466900E-003 0.47921864405507372808E+001
 0.10006259892525649846E+002-0.64286420476721386260E-003 0.71571015116576029193E-003 0.48006832898776412577E+001
 0.10021891548607721134E+002-0.63568064118209397645E-003 0.70768896608689076111E-003 0.48091854004979115444E+001
 0.10037523204689792422E+002-0.62857722508722236199E-003 0.69975780041436235531E-003 0.48176927756693652682E+001
 0.10053154860771863710E+002-0.62155306503325217019E-003 0.69191564114166219986E-003 0.48262054186518446031E+001
 0.10068786516853934998E+002-0.61460727942442444117E-003 0.68416148672277598587E-003 0.48347233327072034470E+001
 0.10084418172936006286E+002-0.60773899641103411393E-003 0.67649434694118317120E-003 0.48432465210993189686E+001
 0.10100049829018077574E+002-0.60094735378303629127E-003 0.66891324278037841283E-003 0.48517749870940853896E+001
 0.10115681485100148862E+002-0.59423149886478484564E-003 0.66141720629590210027E-003 0.48603087339594228666E+001
 0.10131313141182220150E+002-0.58759058841088970468E-003 0.65400528048886166690E-003 0.48688477649652748269E+001
 0.10146944797264291438E+002-0.58102378850318435986E-003 0.64667651918092513945E-003 0.48773920833836079680E+001
 0.10162576453346362726E+002-0.57453027444878820244E-003 0.63942998689076903634E-003 0.48859416924884149225E+001
 0.10178208109428434014E+002-0.56810923067925761520E-003 0.63226475871196511063E-003 0.48944965955557160342E+001
 0.10193839765510505302E+002-0.56175985065081042447E-003 0.62517992019228588001E-003 0.49030567958635637993E+001
 0.10209471421592576590E+002-0.55548133674561623110E-003 0.61817456721441289749E-003 0.49116222966920339843E+001
 0.10225103077674647878E+002-0.54927290017413982724E-003 0.61124780587803193357E-003 0.49201931013232371726E+001
 0.10240734733756719166E+002-0.54313376087852761540E-003 0.60439875238329739734E-003 0.49287692130413143232E+001
 0.10256366389838790454E+002-0.53706314743702683861E-003 0.59762653291564897442E-003 0.49373506351324456531E+001
 0.10271998045920861742E+002-0.53106029696942699640E-003 0.59093028353196627896E-003 0.49459373708848373141E+001
 0.10287629702002933030E+002-0.52512445504351227925E-003 0.58430915004804276271E-003 0.49545294235887373802E+001
 0.10303261358085004318E+002-0.51925487558251613111E-003 0.57776228792736608782E-003 0.49631267965364314065E+001
 0.10318893014167075606E+002-0.51345082077356644749E-003 0.57128886217118620642E-003 0.49717294930222397653E+001
 0.10334524670249146894E+002-0.50771156097711251862E-003 0.56488804720985932948E-003 0.49803375163425265271E+001
 0.10350156326331218182E+002-0.50203637463732200819E-003 0.55855902679544783534E-003 0.49889508697956950201E+001
 0.10365787982413289470E+002-0.49642454819344005324E-003 0.55230099389556657711E-003 0.49975695566821922711E+001
 0.10381419638495360758E+002-0.49087537599209910087E-003 0.54611315058845629009E-003 0.50061935803045045645E+001
 0.10397051294577432046E+002-0.48538816020057135026E-003 0.53999470795927119720E-003 0.50148229439671707652E+001
 0.10412682950659503334E+002-0.47996221072095149448E-003 0.53394488599756704302E-003 0.50234576509767689956E+001
 0.10428314606741574622E+002-0.47459684510526282302E-003 0.52796291349597361878E-003 0.50320977046419281820E+001
 0.10443946262823645910E+002-0.46929138847147654776E-003 0.52204802795003930980E-003 0.50407431082733253902E+001
 0.10459577918905717198E+002-0.46404517342043394420E-003 0.51619947545923183622E-003 0.50493938651836902665E+001
 0.10475209574987788486E+002-0.45885753995366274256E-003 0.51041651062908445328E-003 0.50580499786877961554E+001
 0.10490841231069859774E+002-0.45372783539207914945E-003 0.50469839647446907132E-003 0.50667114521024734231E+001
 0.10506472887151931062E+002-0.44865541429556503750E-003 0.49904440432398957349E-003 0.50753782887466138973E+001
 0.10522104543234002350E+002-0.44363963838341217158E-003 0.49345381372547538184E-003 0.50840504919411486640E+001
 0.10537736199316073638E+002-0.43867987645562441824E-003 0.48792591235256654392E-003 0.50927280650090809289E+001
 0.10553367855398146702E+002-0.43377550431506801823E-003 0.48245999591237532372E-003 0.51014110112754593729E+001
 0.10568999511480217990E+002-0.42892590469046612718E-003 0.47705536805421573177E-003 0.51100993340673985799E+001
 0.10584631167562289278E+002-0.42413046716021669943E-003 0.47171134027937762978E-003 0.51187930367140701549E+001
 0.10600262823644360566E+002-0.41938858807704135863E-003 0.46642723185194752411E-003 0.51274921225467071650E+001
 0.10615894479726431854E+002-0.41469967049344422152E-003 0.46120236971065300870E-003 0.51361965948986112451E+001
 0.10631526135808503142E+002-0.41006312408797818136E-003 0.45603608838172326806E-003 0.51449064571051374983E+001
 0.10647157791890574430E+002-0.40547836509230742938E-003 0.45092772989275154566E-003 0.51536217125037122599E+001
 0.10662789447972645718E+002-0.40094481621905992590E-003 0.44587664368755014531E-003 0.51623423644338330973E+001
 0.10678421104054717006E+002-0.39646190659046093080E-003 0.44088218654198349121E-003 0.51710684162370554873E+001
 0.10694052760136788294E+002-0.39202907166773881108E-003 0.43594372248077057318E-003 0.51797998712570123558E+001
 0.10709684416218859582E+002-0.38764575318129542792E-003 0.43106062269524268249E-003 0.51885367328394025321E+001
 0.10725316072300930870E+002-0.38331139906163356774E-003 0.42623226546204678877E-003 0.51972790043319969655E+001
 0.10740947728383002158E+002-0.37902546337103339450E-003 0.42145803606278371602E-003 0.52060266890846405019E+001
 0.10756579384465073446E+002-0.37478740623596914095E-003 0.41673732670456794473E-003 0.52147797904492545484E+001
 0.10772211040547144734E+002-0.37059669378025947946E-003 0.41206953644150117952E-003 0.52235383117798264152E+001
 0.10787842696629216022E+002-0.36645279805894316995E-003 0.40745407109704667205E-003 0.52323022564324359607E+001
 0.10803474352711287310E+002-0.36235519699287293757E-003 0.40289034318729443273E-003 0.52410716277652271700E+001
 0.10819106008793358598E+002-0.35830337430401879798E-003 0.39837777184510724839E-003 0.52498464291384285829E+001
 0.10834737664875429886E+002-0.35429681945147551781E-003 0.39391578274513644681E-003 0.52586266639143506296E+001
 0.10850369320957501174E+002-0.35033502756816434394E-003 0.38950380802969830109E-003 0.52674123354573874067E+001
 0.10866000977039572462E+002-0.34641749939822368909E-003 0.38514128623549925574E-003 0.52762034471340077957E+001
 0.10881632633121643750E+002-0.34254374123508026266E-003 0.38082766222120168062E-003 0.52850000023127776672E+001
 0.10897264289203715038E+002-0.33871326486019419583E-003 0.37656238709581979843E-003 0.52938020043643332357E+001
 0.10912895945285786325E+002-0.33492558748247040898E-003 0.37234491814793537747E-003 0.53026094566614148107E+001
 0.10928527601367857613E+002-0.33118023167833025812E-003 0.36817471877572462450E-003 0.53114223625788383742E+001
 0.10944159257449928901E+002-0.32747672533243473271E-003 0.36405125841778581504E-003 0.53202407254935160097E+001
 0.10959790913532000189E+002-0.32381460157905443426E-003 0.35997401248475920446E-003 0.53290645487844443551E+001
 0.10975422569614071477E+002-0.32019339874407755364E-003 0.35594246229172978729E-003 0.53378938358327241431E+001
 0.10991054225696142765E+002-0.31661266028765042624E-003 0.35195609499140227943E-003 0.53467285900215379968E+001
 0.11006685881778214053E+002-0.31307193474744372591E-003 0.34801440350804230608E-003 0.53555688147361681928E+001
 0.11022317537860285341E+002-0.30957077568253622054E-003 0.34411688647217138128E-003 0.53644145133639922207E+001
 0.11037949193942356629E+002-0.30610874161791261968E-003 0.34026304815600977001E-003 0.53732656892944854476E+001
 0.11053580850024427917E+002-0.30268539598956526859E-003 0.33645239840965687891E-003 0.53821223459192255589E+001
 0.11069212506106499205E+002-0.29930030709019665291E-003 0.33268445259800077289E-003 0.53909844866318836765E+001
 0.11084844162188570493E+002-0.29595304801551333565E-003 0.32895873153834922836E-003 0.53998521148282376814E+001
 0.11100475818270641781E+002-0.29264319661110796541E-003 0.32527476143877240245E-003 0.54087252339061606676E+001
 0.11116107474352713069E+002-0.28937033541992057380E-003 0.32163207383715055904E-003 0.54176038472656431466E+001
 0.11131739130434784357E+002-0.28613405163027439164E-003 0.31803020554091703930E-003 0.54264879583087690662E+001
 0.11147370786516855645E+002-0.28293393702447989548E-003 0.31446869856748975490E-003 0.54353775704397335744E+001
 0.11163002442598926933E+002-0.27976958792800052508E-003 0.31094710008538193387E-003 0.54442726870648359139E+001
 0.11178634098680998221E+002-0.27664060515917475924E-003 0.30746496235598539705E-003 0.54531733115924909683E+001
 0.11194265754763069509E+002-0.27354659397948777365E-003 0.30402184267601779994E-003 0.54620794474332203805E+001
 0.11209897410845140797E+002-0.27048716404438780201E-003 0.30061730332062608795E-003 0.54709910979996543290E+001
 0.11225529066927212085E+002-0.26746192935464064080E-003 0.29725091148713944297E-003 0.54799082667065448504E+001
 0.11241160723009283373E+002-0.26447050820821676846E-003 0.29392223923946250545E-003 0.54888309569707507407E+001
 0.11256792379091354661E+002-0.26151252315270527831E-003 0.29063086345310393905E-003 0.54977591722112482131E+001
 0.11272424035173425949E+002-0.25858760093824931280E-003 0.28737636576082982096E-003 0.55066929158491326746E+001
 0.11288055691255499013E+002-0.25569537247099698163E-003 0.28415833249893741267E-003 0.55156321913076169494E+001
 0.11303687347337570301E+002-0.25283547276706321016E-003 0.28097635465414150507E-003 0.55245770020120312793E+001
 0.11319319003419641589E+002-0.25000754090699449502E-003 0.27783002781106368824E-003 0.55335273513898295406E+001
 0.11334950659501712877E+002-0.24721121999073504896E-003 0.27471895210032156462E-003 0.55424832428705892440E+001
 0.11350582315583784165E+002-0.24444615709308555301E-003 0.27164273214720841866E-003 0.55514446798860070942E+001
 0.11366213971665855453E+002-0.24171200321965091089E-003 0.26860097702095683770E-003 0.55604116658699052067E+001
 0.11381845627747926741E+002-0.23900841326327161183E-003 0.26559330018458026691E-003 0.55693842042582399898E+001
 0.11397477283829998029E+002-0.23633504596093265733E-003 0.26261931944528463766E-003 0.55783622984890843810E+001
 0.11413108939912069317E+002-0.23369156385114644688E-003 0.25967865690544513629E-003 0.55873459520026456104E+001
 0.11428740595994140605E+002-0.23107763323180262956E-003 0.25677093891413987339E-003 0.55963351682412607602E+001
 0.11444372252076211893E+002-0.22849292411848147921E-003 0.25389579601923486975E-003 0.56053299506493967641E+001
 0.11460003908158283181E+002-0.22593711020322520947E-003 0.25105286292001472142E-003 0.56143303026736592898E+001
 0.11475635564240354469E+002-0.22340986881376186188E-003 0.24824177842035043259E-003 0.56233362277627794157E+001
 0.11491267220322425757E+002-0.22091088087317780979E-003 0.24546218538240094711E-003 0.56323477293676296185E+001
 0.11506898876404497045E+002-0.21843983086003324013E-003 0.24271373068084003011E-003 0.56413648109412148912E+001
 0.11522530532486568333E+002-0.21599640676891622209E-003 0.23999606515760367508E-003 0.56503874759386860660E+001
 0.11538162188568639621E+002-0.21358030007143037534E-003 0.23730884357715169384E-003 0.56594157278173238268E+001
 0.11553793844650710909E+002-0.21119120567761209915E-003 0.23465172458223711974E-003 0.56684495700365564730E+001
 0.11569425500732782197E+002-0.20882882189777164325E-003 0.23202437065017870771E-003 0.56774890060579510376E+001
 0.11585057156814853485E+002-0.20649285040475446966E-003 0.22942644804962913159E-003 0.56865340393452177281E+001
 0.11600688812896924773E+002-0.20418299619661789109E-003 0.22685762679783494844E-003 0.56955846733642170321E+001
 0.11616320468978996061E+002-0.20189896755971821528E-003 0.22431758061838103857E-003 0.57046409115829463943E+001
 0.11631952125061067349E+002-0.19964047603220479057E-003 0.22180598689941518459E-003 0.57137027574715579803E+001
 0.11647583781143138637E+002-0.19740723636791561273E-003 0.21932252665234612142E-003 0.57227702145023497948E+001
 0.11663215437225209925E+002-0.19519896650067080691E-003 0.21686688447101147960E-003 0.57318432861497683461E+001
 0.11678847093307281213E+002-0.19301538750895929557E-003 0.21443874849130740903E-003 0.57409219758904175279E+001
 0.11694478749389352501E+002-0.19085622358101474909E-003 0.21203781035127755193E-003 0.57500062872030452965E+001
 0.11710110405471423789E+002-0.18872120198027604880E-003 0.20966376515165372168E-003 0.57590962235685640991E+001
 0.11725742061553495077E+002-0.18661005301122881987E-003 0.20731631141684460102E-003 0.57681917884700304455E+001
 0.11741373717635566365E+002-0.18452250998562312817E-003 0.20499515105636679471E-003 0.57772929853926644483E+001
 0.11757005373717637653E+002-0.18245830918906406144E-003 0.20269998932671265315E-003 0.57863998178238453818E+001
 0.11772637029799708941E+002-0.18041718984797031566E-003 0.20043053479365104488E-003 0.57955122892531072409E+001
 0.11788268685881780229E+002-0.17839889409689734445E-003 0.19818649929495487120E-003 0.58046304031721476235E+001
 0.11803900341963851517E+002-0.17640316694622124971E-003 0.19596759790355125692E-003 0.58137541630748259536E+001
 0.11819531998045922805E+002-0.17442975625017875124E-003 0.19377354889108915894E-003 0.58228835724571634813E+001
 0.11835163654127994093E+002-0.17247841267526006423E-003 0.19160407369191983910E-003 0.58320186348173495006E+001
 0.11850795310210065381E+002-0.17054888966895064592E-003 0.18945889686748521377E-003 0.58411593536557351314E+001
 0.11866426966292136669E+002-0.16864094342881793534E-003 0.18733774607110968940E-003 0.58503057324748439783E+001
 0.11882058622374207957E+002-0.16675433287193923730E-003 0.18524035201319074043E-003 0.58594577747793632483E+001
 0.11897690278456279245E+002-0.16488881960466736246E-003 0.18316644842678356762E-003 0.58686154840761508567E+001
 0.11913321934538350533E+002-0.16304416789273014745E-003 0.18111577203357531025E-003 0.58777788638742425320E+001
 0.11928953590620421821E+002-0.16122014463166000611E-003 0.17908806251024474631E-003 0.58869479176848384938E+001
