 0.23647484123106990439E+000     0.13127006152249680467E-010    -0.57068443958283397743E-010     0.17563644605683460146E-009    -0.44164973320046188580E-009     0.96187816991489646087E-009    -0.18727408414949158615E-008     0.33242528074124068654E-008    -0.54514302938899511563E-008     0.83360006680146739335E-008    -0.11965059392972413157E-007     0.16196033504464502874E-007    -0.20737837194124831774E-007     0.25155791618602385527E-007    -0.28902699943722493520E-007     0.31370772229487764919E-007    -0.31948418739639430066E-007     0.30045862554852372042E-007    -0.24978848449068270741E-007     0.14938346841979732926E-007
 0.25210649731314122013E+000     0.22787381711967911188E-010    -0.98661446774074666792E-010     0.30246543205659625640E-009    -0.75777015318683853102E-009     0.16446312020839737161E-008    -0.31915914474246870913E-008     0.56480517066847727245E-008    -0.92360336931473627776E-008     0.14086402939677695631E-007    -0.20170786394053577745E-007     0.27244686676714191934E-007    -0.34817898194548646634E-007     0.42164295701521710763E-007    -0.48374426972352004894E-007     0.52441704779983492329E-007    -0.53355531024048904030E-007     0.50141592239384953150E-007    -0.41665301578963473256E-007     0.24911444991817271399E-007
 0.26773815339521256362E+000     0.39222061178199999555E-010    -0.16911363763194957103E-009     0.51640446593360921866E-009    -0.12889160743359426315E-008     0.27875343158854154508E-008    -0.53915913885574393829E-008     0.95117727075469590833E-008    -0.15509514574807786330E-007     0.23591797171399640009E-007    -0.33700143667253790789E-007     0.45419241716392572924E-007    -0.57931147754665018421E-007     0.70034085288159305958E-007    -0.80230589516512952379E-007     0.86869210365283027284E-007    -0.88295701426561476972E-007     0.82915550959070493095E-007    -0.68864804495392650760E-007     0.41163670460617891061E-007
 0.28336980947728385161E+000     0.66944510974114885265E-010    -0.28742879218647983989E-009     0.87417344149050234165E-009    -0.21735974199295069499E-008     0.46839724816890058159E-008    -0.90291189931648023185E-008     0.15878906955867316556E-007    -0.25815838387239054043E-007     0.39163159476965647974E-007    -0.55805682171000667183E-007     0.75044566075417850172E-007    -0.95527462872125809345E-007     0.11528360050639255291E-006    -0.13187008670033792821E-006     0.14260265594402503804E-006    -0.14479871334147711368E-006     0.13587298919099176985E-006    -0.11279127982162459281E-006     0.67403547138092360860E-007
 0.29900146555935519510E+000     0.11331541009440617755E-009    -0.48444301955697679305E-009     0.14673656625959789381E-008    -0.36344617388285250784E-008     0.78035014202921762251E-008    -0.14991000804129155213E-007     0.26279293521627982958E-007    -0.42597753786388001484E-007     0.64444643638418705876E-007    -0.91600749361321309507E-007     0.12290108280434521591E-006    -0.15612997239638591582E-006     0.18808498491500863954E-006    -0.21481743479456147618E-006     0.23200456978102847744E-006    -0.23533644311674594501E-006     0.22066004205678891242E-006    -0.18308096864019082327E-006     0.10938024710382596353E-006
 0.31463312164142653859E+000     0.19023605243361795414E-009    -0.80975896235460169062E-009     0.24425951067140111145E-008    -0.60262383513523827681E-008     0.12890919247514961827E-007    -0.24678019461432315778E-007     0.43119900863373542458E-007    -0.69684490970663819386E-007     0.10512944774734121407E-006    -0.14904902806387506800E-006     0.19951906786122424935E-006    -0.25294203757059449832E-006     0.30416108948928966550E-006    -0.34685166943597757727E-006     0.37411617897933951700E-006    -0.37909376124146238487E-006     0.35517399398043650948E-006    -0.29453282955622517153E-006     0.17592025365980512298E-006
 0.33026477772349782658E+000     0.31678636530303879442E-009    -0.13424830769631093340E-008     0.40325130048766200268E-008    -0.99091387759914657030E-008     0.21117138424440848705E-007    -0.40282966228433317721E-007     0.70153492404311488082E-007    -0.11302395187519320715E-006     0.17003011125894061912E-006    -0.24043835988456823693E-006     0.32109967780224695659E-006    -0.40622490969389104511E-006     0.48758447615677914132E-006    -0.55513998920812805851E-006     0.59798546320474875081E-006    -0.60529905763987909646E-006     0.56665442953906021890E-006    -0.46965581827978430827E-006     0.28044401781606373052E-006
 0.34589643380556917007E+000     0.52329845266785234315E-009    -0.22077036470217445405E-008     0.66031251742498102968E-008    -0.16160195464740481648E-007     0.34306794642379183997E-007    -0.65207950687122352778E-007     0.11317858120852722895E-006    -0.18177123113463653325E-006     0.27266289928581357500E-006    -0.38455389008068874399E-006     0.51233731945269253297E-006    -0.64677968156189241426E-006     0.77486467289493567644E-006    -0.88080232594096928732E-006     0.94750480522750637319E-006    -0.95805735259202972822E-006     0.89616329020629193175E-006    -0.74235757023926998392E-006     0.44316127471117243089E-006
 0.36152808988764051357E+000     0.85759215749082912920E-009    -0.36015551889250792042E-008     0.10725327518171300467E-007    -0.26140602737327739142E-007     0.55278429217743399581E-007    -0.10468479340922517912E-006     0.18107478514465704057E-006    -0.28989112383383724043E-006     0.43357004446805948595E-006    -0.60985030614027354944E-006     0.81052428751850520456E-006    -0.10209942205401690514E-005     0.12208549012242492404E-005    -0.13854909180017300603E-005     0.14883691205064645210E-005    -0.15032897797467713007E-005     0.14050089723817565144E-005    -0.11632290614258206177E-005     0.69421481563334508021E-006
 0.37715974596971180155E+000     0.13944378456498000129E-008    -0.58290087506988327149E-008     0.17282088391081186988E-007    -0.41944939940636182394E-007     0.88348215878375936140E-007    -0.16668864782414350434E-006     0.28731964231789335071E-006    -0.45849438737000877064E-006     0.68368989407236709588E-006    -0.95903617859014796758E-006     0.12714597461721513035E-005    -0.15980834677634647334E-005     0.19071997741071959957E-005    -0.21607752052417756816E-005     0.23179784305518449071E-005    -0.23385917327355655437E-005     0.21838598420328985261E-005    -0.18070347961583062580E-005     0.10781342498091944381E-005
 0.39279140205178314504E+000     0.22497938685325654802E-008    -0.93603527291733671933E-008     0.27627614308741372177E-007    -0.66768983128266832892E-007     0.14006897999132954776E-006    -0.26327081849981424055E-006     0.45218955506107716520E-006    -0.71921065863279602472E-006     0.10691995841385898815E-005    -0.14956326661944468312E-005     0.19778698719997248474E-005    -0.24803695476721038811E-005     0.29542914209098667336E-005    -0.33413875599184714655E-005     0.35793815982213321844E-005    -0.36070878703312940586E-005     0.33655344613158003234E-005    -0.27832147638991718140E-005     0.16600776119724478110E-005
 0.40842305813385448854E+000     0.36020461551403120826E-008    -0.14914877490728139670E-007     0.43821623333273400637E-007    -0.10544764349190123625E-006     0.22030445731010167566E-006    -0.41248491393927862646E-006     0.70592297317468402384E-006    -0.11190107540721297737E-005     0.16584049491727268857E-005    -0.23132627877079981546E-005     0.30512841996722035222E-005    -0.38177273239623607225E-005     0.45380143635443289022E-005    -0.51237207503409975230E-005     0.54807011563106157231E-005    -0.55166953864323747887E-005     0.51427580165257265405E-005    -0.42504495764729029918E-005     0.25344835032991699419E-005
 0.42405471421592583203E+000     0.57234269190164552489E-008    -0.23583800191478405634E-007     0.68971139596744826732E-007    -0.16523466624338791912E-006     0.34377656882686018572E-006    -0.64114446467456362168E-006     0.10932231884844344630E-005    -0.17270342271650944583E-005     0.25514462169859994804E-005    -0.35486757460013017945E-005     0.46686156441312054761E-005    -0.58276727072363835067E-005     0.69129507166138219886E-005    -0.77913847255408746071E-005     0.83219031853351140921E-005    -0.83666167007283082422E-005     0.77925447074834415176E-005    -0.64366398606960583100E-005     0.38369332571713669379E-005
 0.43968637029799712002E+000     0.90261025411490628809E-008    -0.37009286950935913881E-007     0.10772479937706981131E-006    -0.25692264623627472215E-006     0.53227363992516247846E-006    -0.98873409298875400760E-006     0.16796070002266755059E-005    -0.26441620466996879578E-005     0.38938347163384633891E-005    -0.53998237137950051104E-005     0.70850693281785399920E-005    -0.88230063299389364874E-005     0.10444197671281011240E-004    -0.11750138191880982557E-004     0.12531289708246911931E-004    -0.12583376299942248961E-004     0.11709310028738603642E-004    -0.96660094339142349436E-005     0.57602338065112364230E-005
 0.45531802638006846351E+000     0.14129218872397855426E-007    -0.57642958626589726190E-007     0.16698150463817993419E-006    -0.39643757632176798074E-006     0.81777318008376630860E-006    -0.15129050608031465685E-005     0.25602705945341336030E-005    -0.40163073223111830397E-005     0.58951448999073010644E-005    -0.81506963934242750906E-005     0.10665468663706501851E-004    -0.13249454001302346984E-004     0.15650527397779495284E-004    -0.17575116574140840260E-004     0.18714699355837039689E-004    -0.18769297475274447428E-004     0.17449337180933481697E-004    -0.14395460278625420091E-004     0.85759780641897393773E-005
 0.47094968246213980700E+000     0.21955630736437737376E-007    -0.89116018395586582439E-007     0.25689757722215988352E-006    -0.60708883062575237551E-006     0.12468178164320561628E-005    -0.22971250071696244587E-005     0.38723524367993994325E-005    -0.60526877416706035894E-005     0.88545668989744934999E-005    -0.12205091025391691107E-004     0.15926644740820468501E-004    -0.19736374578395958620E-004     0.23262300115792306702E-004    -0.26073984405951057709E-004     0.27721104770609449264E-004    -0.27766980877541043411E-004     0.25789814895511919084E-004    -0.21262782374381376333E-004     0.12663118440377357324E-004
 0.48658133854421109499E+000     0.33870317015038246119E-007    -0.13676474930073889919E-006     0.39230580670108930629E-006    -0.92271588494224198313E-006     0.18865915090905650562E-005    -0.34612268953763238651E-005     0.58117322920352641172E-005    -0.90507002185956642309E-005     0.13195486021171996100E-004    -0.18132059684678625305E-004     0.23594192079792353521E-004    -0.29164337473497915087E-004     0.34298322344090800731E-004    -0.38370441426620049703E-004     0.40729083583791827236E-004    -0.40744087223771047331E-004     0.37806318194129075714E-004    -0.31149842789357843047E-004     0.18545394292974382207E-004
 0.50221299462628243848E+000     0.51876836773136769799E-007    -0.20837036961535646025E-006     0.59469766371217216410E-006    -0.13920502712050718694E-005     0.28332799769723216558E-005    -0.51758198972529461976E-005     0.86558230060286458200E-005    -0.13429448626228098889E-004     0.19511803297897841901E-004    -0.26726435175936445580E-004     0.34677649601226834221E-004    -0.42754200253425093318E-004     0.50166713014595723649E-004    -0.56013391239981757605E-004     0.59359493298903006394E-004    -0.59303518360924833259E-004     0.54973296449321759323E-004    -0.45264426716457537307E-004     0.26939773894139985253E-004
 0.51784465070835372646E+000     0.78893913940398643091E-007    -0.31519202542502995508E-006     0.89496845707768079676E-006    -0.20847086893147868710E-005     0.42234693291828145990E-005    -0.76817913661027782354E-005     0.12794193920099221663E-004    -0.19774484772885148130E-004     0.28629347775295689712E-004    -0.39088589132572962293E-004     0.50569011277848592307E-004    -0.62183225154929352616E-004     0.72795776022310400137E-004    -0.81118008285073424412E-004     0.85820563046155436886E-004    -0.85624896036656770212E-004     0.79292827762650049204E-004    -0.65244947340278652229E-004     0.38818387231888610406E-004
 0.53347630679042512547E+000     0.11914170879327710830E-006    -0.47339712496227721957E-006     0.13371865970878824893E-005    -0.30993545667242606724E-005     0.62495452777936045120E-005    -0.11316449833412074342E-004     0.18769316542046314165E-004    -0.28896912839896393720E-004     0.41686453277666262970E-004    -0.56728409952281258336E-004     0.73170385793619902330E-004    -0.89734730903379437625E-004     0.10480183781282805390E-003    -0.11654586342750167260E-003     0.12309247150694388765E-003    -0.12264399885934649690E-003     0.11345754087757846504E-003    -0.93292736304727814727E-004     0.55486710570916272171E-004
 0.54910796287249641345E+000     0.17867697285439092077E-006    -0.70602552156880775193E-006     0.19837248648327775349E-005    -0.45747145032708660980E-005     0.91803067430199565313E-005    -0.16548238474597255456E-004     0.27330246225680443532E-004    -0.41910674943123557036E-004     0.60238568172403990375E-004    -0.81699381259137167518E-004     0.10505757300712425997E-003    -0.12848873372540181343E-003     0.14970193077289400269E-003    -0.16613211838010071291E-003     0.17515923164114076578E-003    -0.17427745518062767185E-003     0.16105412091078354867E-003    -0.13233701034516794971E-003     0.78680980338889831643E-004
 0.56473961895456770144E+000     0.26612859142703058730E-006    -0.10456646290473727702E-005     0.29221863124499884293E-005    -0.67043167187708332236E-005     0.13388306092693654623E-004    -0.24022388902687398938E-004     0.39502645609820530087E-004    -0.60332569538850750650E-004     0.86392613569715104782E-004    -0.11676955604739613567E-003     0.14968725264819518960E-003    -0.18256191740665002592E-003     0.21218000063814987030E-003    -0.23496847572610697640E-003     0.24729624389030951731E-003    -0.24570039771632965972E-003     0.22681410569672373991E-003    -0.18623780232866879360E-003     0.11068791502787975287E-003
 0.58037127503663910044E+000     0.39370057045127346668E-006    -0.15380629334680797719E-005     0.42746728153673362545E-005    -0.97560341973014824468E-005     0.19385776183570455159E-004    -0.34620385322553341723E-004     0.56679207806750286480E-004    -0.86210334560190765639E-004     0.12297766679091691315E-003    -0.16563710159316419259E-003     0.21165631061401479567E-003    -0.25740598940232427673E-003     0.29841587392883897221E-003    -0.32975094675103154085E-003     0.34642207621458578773E-003    -0.34368483232763685081E-003     0.31691862425302846440E-003    -0.26003204755161460305E-003     0.15448975078463997443E-003
 0.59600293111871038843E+000     0.57852896872669835949E-006    -0.22469711690934723769E-005     0.62100829406326722048E-005    -0.14097768266031261253E-004     0.27871402047146363049E-004    -0.49536663203821980274E-004     0.80735233100852793779E-004    -0.12228492062626690820E-003     0.17375936927256833519E-003    -0.23319885814596287175E-003     0.29702245811050176621E-003    -0.36017390264399165144E-003     0.41648639454215169919E-003    -0.45920141549067968649E-003     0.48152271844614834631E-003    -0.47700599950558958580E-003     0.43936318347865930970E-003    -0.36022751165178416508E-003     0.21393728011244146983E-003
 0.61163458720078167641E+000     0.84450332294185924371E-006    -0.32605753006570734626E-005     0.89602899373368842962E-005    -0.20230900126231361502E-004     0.39790639535356337212E-004    -0.70376562705564888237E-004     0.11417482531609668189E-003    -0.17219383871048849367E-003     0.24370616802947247105E-003    -0.32588090869352604123E-003     0.41369559874905760663E-003    -0.50016339545077843475E-003     0.57684775191535399719E-003    -0.63457124713549924611E-003     0.66415554991807346664E-003    -0.65692283003362982388E-003     0.60438740961019305278E-003    -0.49514820278917244089E-003     0.29395294589888368167E-003
 0.62726624328285307541E+000     0.12246925192105041737E-005    -0.46999749849453054901E-005     0.12841241945478474494E-004    -0.28833467714462520363E-004     0.56412767247263350149E-004    -0.99280175255679487261E-004     0.16031386379817001752E-003    -0.24072312631896820357E-003     0.33931600209788825764E-003    -0.45204037033971008596E-003     0.57190921054497024113E-003    -0.68934664090160226602E-003     0.79290687408196784420E-003    -0.87023360020399998654E-003     0.90903834187257010879E-003    -0.89773651613613870970E-003     0.82497261984686707289E-003    -0.67533318627267585263E-003     0.40076500190074006592E-003
 0.64289789936492436340E+000     0.17645506121347788284E-005    -0.67302667728390707551E-005     0.18280245658701281596E-004    -0.40815389908843691374E-004     0.79428368803595409569E-004    -0.13907733254858931624E-003     0.22350652057620719326E-003    -0.33411595240272830591E-003     0.46901222154439056820E-003    -0.62244733694385176535E-003     0.78478014936072550654E-003    -0.94299329366612488074E-003     0.10816876238747459311E-002    -0.11843684263686568396E-002     0.12347255672652305506E-002    -0.12174280297200345928E-002     0.11174070566984163101E-002    -0.91398817232194839565E-003     0.54217222303869639765E-003
 0.65852955544699565138E+000     0.25261205505261773442E-005    -0.95749140208084065955E-005     0.25850941001381543536E-004    -0.57388452743221846108E-004     0.11107146043126397831E-003    -0.19347955021463839943E-003     0.30942256024301995109E-003    -0.46044606962634222411E-003     0.64361723525084319365E-003    -0.85085495111290594498E-003     0.10689635421818829714E-002    -0.12803916514167697823E-002     0.14645941815550861213E-002    -0.15997401480065149160E-002     0.16643698914101823921E-002    -0.16383709226127057389E-002     0.15019143946220243208E-002    -0.12274857465106503353E-002     0.72783655900467765943E-003
 0.67416121152906705039E+000     0.35935038492319640721E-005    -0.13534225840256920847E-004     0.36317745390307980453E-004    -0.80154181853787635661E-004     0.15427097623701678812E-003    -0.26731520046115837212E-003     0.42538289609060289794E-003    -0.63006409903907571821E-003     0.87691146274479860913E-003    -0.11546637666409874552E-002     0.14454066045284331629E-002    -0.17256687799326602024E-002     0.19682691937721367124E-002    -0.21445624753490379402E-002     0.22265607725002836172E-002    -0.21881097719849210148E-002     0.20033355879848324492E-002    -0.16359055544435399058E-002     0.96959841426859719182E-003
 0.68979286761113833837E+000     0.50799225421165467427E-005    -0.19008925199748304325E-004     0.50691836981740899667E-004    -0.11121313554782339338E-003     0.21283676372182148127E-003    -0.36681448261568968270E-003     0.58076077693320813343E-003    -0.85612385448795790509E-003     0.11862834370762191834E-002    -0.15556836757030282313E-002     0.19402010684021731533E-002    -0.23087050691138152371E-002     0.26255378150198908221E-002    -0.28534375858183173673E-002     0.29562244658542066907E-002    -0.29001870743830845782E-002     0.26518471883779574753E-002    -0.21636000807964033202E-002     0.12818058763720168499E-002
 0.70542452369320962635E+000     0.71367666630591431151E-005    -0.26529960270688831945E-004     0.70301049177166790899E-004    -0.15329954129939893717E-003     0.29168557828538802358E-003    -0.49995080765364630949E-003     0.78745542632758537809E-003    -0.11551944263117743059E-002     0.15934741846357662002E-002    -0.20809925172426968487E-002     0.25855282455116848986E-002    -0.30661316099232708947E-002     0.34764205147549864967E-002    -0.37683478296894512734E-002     0.38955603341032729939E-002    -0.38149922155073217461E-002     0.34836909162623257846E-002    -0.28397648899400529041E-002     0.16816452133533448150E-002
 0.72105617977528102536E+000     0.99650961511068877327E-005    -0.36795900736480901747E-004     0.96876352331745497061E-004    -0.20994553604718424423E-003     0.39711274061009530726E-003    -0.67684491958600024285E-003     0.10604438187588383948E-002    -0.15479613829048526150E-002     0.21254151120523629044E-002    -0.27638848727011685810E-002     0.34206834154942218108E-002    -0.40423898910256919961E-002     0.45691874063302929249E-002    -0.49396672426318547280E-002     0.50949772655020861278E-002    -0.49805954388407866137E-002     0.45418796358079873907E-002    -0.36989844247202908339E-002     0.21894553860980076054E-002
 0.73668783585735231334E+000     0.13830150204188626983E-004    -0.50719457940215262218E-004     0.13265788786156053163E-003    -0.28567952109028360748E-003     0.53711506768630036795E-003    -0.91023733932458724717E-003     0.14184144178540339289E-002    -0.20600170541206809516E-002     0.28151533969268211985E-002    -0.36448973521865071952E-002     0.44931571279578806297E-002    -0.52908225839632594054E-002     0.59614149270724985791E-002    -0.64271475691501551986E-002     0.66139813916322627574E-002    -0.64535177435273306107E-002     0.58768342012714734970E-002    -0.47817159102848038818E-002     0.28290043065081833980E-002
 0.75231949193942360132E+000     0.19079508964451786135E-004    -0.69484868409596769784E-004     0.18052377517321194873E-003    -0.38626326200361967142E-003     0.72177033054036574510E-003    -0.12160334243113484713E-002     0.18844839821435185878E-002    -0.27227352868911696739E-002     0.37028521827485588735E-002    -0.47728878039223219046E-002     0.58597401451248995116E-002    -0.68747517206778742740E-002     0.77209921712373926275E-002    -0.83008195379908143036E-002     0.85219525551173940653E-002    -0.82993747813334996233E-002     0.75468943331725591578E-002    -0.61346649353115033365E-002     0.36276993319540413660E-002
 0.76795114802149500033E+000     0.26165650651687921062E-004    -0.94618076290188055512E-004     0.24414510878057414916E-003    -0.51897230216732721537E-003     0.96367774606546572312E-003    -0.16139233766174611393E-002     0.24869948367756467868E-002    -0.35742201964655572789E-002     0.48368446530136551681E-002    -0.62061353613895881703E-002     0.75876062626971350900E-002    -0.88684866331712672305E-002     0.99270094479566410584E-002    -0.10641735294820233587E-001     0.10898732702175539452E-001    -0.10593319721451482235E-001     0.96186353443750757103E-002    -0.78109973883462068336E-002     0.46166993235784194172E-002
 0.78358280410356628831E+000     0.35673749788437780599E-004    -0.12807183096824573836E-003     0.32817067266084794502E-003    -0.69292395846095352751E-003     0.12784627894239990013E-002    -0.21280767950555457176E-002     0.32603852097705630919E-002    -0.46603112111802428782E-002     0.62747113231884765056E-002    -0.80134162175536597511E-002     0.97553134251929154303E-002    -0.11358189082728720881E-001     0.12670446322454785235E-001    -0.13542462935414107186E-001     0.13834935392217754396E-001    -0.13420197559852877628E-001     0.12166911968590843687E-001    -0.98703242743784988522E-002     0.58308909058140618101E-002
