 0.20000000000000000416E-002 0.15726822658689015088E-010 0.00000000000000000000E+000
 0.17631656082071324454E-001 0.27681066550475469045E-010 0.00000000000000000000E+000
 0.33263312164142647132E-001 0.48412946517256501802E-010 0.00000000000000000000E+000
 0.48894968246213976748E-001 0.84135073378999822164E-010 0.00000000000000000000E+000
 0.64526624328285306365E-001 0.14528792001287306085E-009 0.00000000000000000000E+000
 0.80158280410356635981E-001 0.24929800379180693028E-009 0.00000000000000000000E+000
 0.95789936492427965598E-001 0.42505483617547072327E-009 0.00000000000000000000E+000
 0.11142159257449929521E+000 0.72012516690908533568E-009 0.00000000000000000000E+000
 0.12705324865657061095E+000 0.12122937946083610077E-008 0.00000000000000000000E+000
 0.14268490473864192669E+000 0.20278911577943153610E-008 0.00000000000000000000E+000
 0.15831656082071324243E+000 0.33706857669583216908E-008 0.00000000000000000000E+000
 0.17394821690278455817E+000 0.55670966228143779906E-008 0.00000000000000000000E+000
 0.18957987298485587391E+000 0.91364212874200604068E-008 0.00000000000000000000E+000
 0.20521152906692718965E+000 0.14899110502819827697E-007 0.00000000000000000000E+000
 0.22084318514899850538E+000 0.24142455056857051684E-007 0.00000000000000000000E+000
 0.23647484123106982112E+000 0.38872223956422746457E-007 0.00000000000000000000E+000
 0.25210649731314116462E+000 0.62191955273378680199E-007 0.00000000000000000000E+000
 0.26773815339521250811E+000 0.98870310925235354241E-007 0.00000000000000000000E+000
 0.28336980947728385161E+000 0.15618324974804848477E-006 0.00000000000000000000E+000
 0.29900146555935519510E+000 0.24515450392416225629E-006 0.00000000000000000000E+000
 0.31463312164142653859E+000 0.38236854983620472232E-006 0.00000000000000000000E+000
 0.33026477772349788209E+000 0.59259955044427387102E-006 0.00000000000000000000E+000
 0.34589643380556922558E+000 0.91259342947934033130E-006 0.00000000000000000000E+000
 0.36152808988764056908E+000 0.13964655414314270550E-005 0.00000000000000000000E+000
 0.37715974596971191257E+000 0.21233421259863142666E-005 0.00000000000000000000E+000
 0.39279140205178325607E+000 0.32080903766580730951E-005 0.00000000000000000000E+000
 0.40842305813385459956E+000 0.48162617237984049041E-005 0.00000000000000000000E+000
 0.42405471421592594305E+000 0.71847296350699708912E-005 0.00000000000000000000E+000
 0.43968637029799728655E+000 0.10649951920073825453E-004 0.00000000000000000000E+000
 0.45531802638006863004E+000 0.15686343840001195011E-004 0.00000000000000000000E+000
 0.47094968246213997354E+000 0.22957927487460328845E-004 0.00000000000000000000E+000
 0.48658133854421131703E+000 0.33387238190106199409E-004 0.00000000000000000000E+000
 0.50221299462628266053E+000 0.48246429344916741183E-004 0.00000000000000000000E+000
 0.51784465070835394851E+000 0.69276625580966917032E-004 0.00000000000000000000E+000
 0.53347630679042523649E+000 0.98842822764479837394E-004 0.00000000000000000000E+000
 0.54910796287249652448E+000 0.14013300011535598883E-003 0.00000000000000000000E+000
 0.56473961895456781246E+000 0.19741155368193947367E-003 0.00000000000000000000E+000
 0.58037127503663910044E+000 0.27633861673922717559E-003 0.00000000000000000000E+000
 0.59600293111871038843E+000 0.38436820741576604391E-003 0.00000000000000000000E+000
 0.61163458720078167641E+000 0.53123930942213838397E-003 0.00000000000000000000E+000
 0.62726624328285296439E+000 0.72957478332346531458E-003 0.00000000000000000000E+000
 0.64289789936492425237E+000 0.99560321963333741138E-003 0.00000000000000000000E+000
 0.65852955544699554036E+000 0.13500182395931184867E-002 0.00000000000000000000E+000
 0.67416121152906682834E+000 0.18189880505099767418E-002 0.00000000000000000000E+000
